run_id,experiment_name,experiment_prefix,dataset,model_architecture,pipeline_method,pipeline_kind,status,lifecycle_stage,is_child_run,start_time_iso,end_time_iso,evidence_duration_seconds,evidence_duration_hours,duration_source,overhead_category
852ce97ecbe44863ae47051930adde00,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:10:11.624000+00:00,2026-03-12T16:11:09.698000+00:00,57.854,0.016071,metric:ep_val_loss,improv-10_active_finished
3d07a6daaee14e87a3b1373930280956,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:10:32.020000+00:00,2026-03-12T16:11:31.311000+00:00,59.044,0.016401,metric:ep_val_loss,improv-10_active_finished
c999f5ca26f94b288d8954493b69448e,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:10:43.365000+00:00,2026-03-12T16:11:34.578000+00:00,50.619,0.014061,metric:ep_val_loss,improv-10_active_finished
d0fb52dc564743a283e1f06b71ae6d50,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:11:09.804000+00:00,2026-03-12T16:11:44.948000+00:00,34.886,0.009691,metric:ep_val_loss,improv-10_active_finished
5ff452f6e82e42eeaae855dd129175ad,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:11:31.480000+00:00,2026-03-12T16:12:09.805000+00:00,37.877,0.010521,metric:ep_val_loss,improv-10_active_finished
d0138673285b4da58edba7381f164b9c,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:11:34.768000+00:00,2026-03-12T16:12:29.821000+00:00,54.383,0.015106,metric:ep_val_loss,improv-10_active_finished
504422d491674c77a44e9d6f923f86d8,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:11:45.122000+00:00,2026-03-12T16:12:36.305000+00:00,50.659,0.014072,metric:ep_val_loss,improv-10_active_finished
137b3e0a0ac64ce0bd948ac2960a4a6a,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:12:10.204000+00:00,2026-03-12T16:13:19.712000+00:00,69.239,0.019233,metric:ep_val_loss,improv-10_active_finished
f97e868c38b7456093945fea342a1c23,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:12:26.810000+00:00,2026-03-12T16:13:00.414000+00:00,33.341,0.009261,metric:ep_val_loss,improv-10_active_finished
0de6b686f8324b77a84b6969c5ba9be4,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:12:30.516000+00:00,2026-03-12T16:13:13.707000+00:00,42.474,0.011798,metric:ep_val_loss,improv-10_active_finished
e37812bc94a3478296f2e2126473d0e6,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:12:36.898000+00:00,2026-03-12T16:13:43.912000+00:00,66.739,0.018539,metric:ep_val_loss,improv-10_active_finished
3562ca3110e441918cb2a0d5fde642c1,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:13:00.703000+00:00,2026-03-12T16:13:27.312000+00:00,26.25,0.007292,metric:ep_val_loss,improv-10_active_finished
6d8cb08ce845493e854fcd7d9bab9174,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:13:14.297000+00:00,2026-03-12T16:13:59.314000+00:00,44.538,0.012372,metric:ep_val_loss,improv-10_active_finished
b904b0d4ec864fefb651c6e2c3ee1bbe,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:13:20.204000+00:00,2026-03-12T16:13:54.014000+00:00,33.574,0.009326,metric:ep_val_loss,improv-10_active_finished
9bd64b1ce3574dd6869e51d21cb083ba,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:13:27.598000+00:00,2026-03-12T16:21:26.419000+00:00,478.425,0.132896,metric:ep_val_loss,improv-10_active_finished
8f48b4dffd394206a818155a06b720ad,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:13:44.305000+00:00,2026-03-12T16:14:17.607000+00:00,33.066,0.009185,metric:ep_val_loss,improv-10_active_finished
aa4093600df34992beeededae8f03c02,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:13:54.404000+00:00,2026-03-12T16:14:28.610000+00:00,33.999,0.009444,metric:ep_val_loss,improv-10_active_finished
eb1b1c3fc9bb4cc4a9268c60542e5a93,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:13:59.907000+00:00,2026-03-12T16:14:32.313000+00:00,31.968,0.008880,metric:ep_val_loss,improv-10_active_finished
ba33358900c24f2b956501f39d52ccbc,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:14:17.817000+00:00,2026-03-12T16:14:59.739000+00:00,41.346,0.011485,metric:ep_val_loss,improv-10_active_finished
09071b7b1ef744fcbc6bd5d8f5feee89,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:14:28.913000+00:00,2026-03-12T16:15:06.804000+00:00,37.549,0.010430,metric:ep_val_loss,improv-10_active_finished
389e159d88aa4f0fa133dd9c8be8eeb2,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:14:32.688000+00:00,2026-03-12T16:15:28.302000+00:00,54.998,0.015277,metric:ep_val_loss,improv-10_active_finished
6d3789ed5b844e3b822de13b93e8309e,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:15:00.206000+00:00,2026-03-12T16:15:49.561000+00:00,49.146,0.013652,metric:ep_val_loss,improv-10_active_finished
a3d24b4975b341249ef5bd33fa39b908,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:15:07.201000+00:00,2026-03-12T16:15:44.559000+00:00,37.157,0.010321,metric:ep_val_loss,improv-10_active_finished
a8066259fe114249b1cfe86e9c9c51df,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:15:28.705000+00:00,2026-03-12T16:15:58.706000+00:00,29.603,0.008223,metric:ep_val_loss,improv-10_active_finished
df506afa92d148289fa6cf21939b6eda,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:15:44.717000+00:00,2026-03-12T16:16:27.859000+00:00,42.732,0.011870,metric:ep_val_loss,improv-10_active_finished
e094b06101854aa4be1fd71df4b5cffe,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:15:49.817000+00:00,2026-03-12T16:17:39.520000+00:00,109.433,0.030398,metric:ep_val_loss,improv-10_active_finished
c3cd85d3478148d09ddad308af44000c,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:15:59.104000+00:00,2026-03-13T18:09:07.191000+00:00,31.786,0.008829,metric:ep_val_loss,improv-10_active_finished
053f48458bf340d481455995ae2218ed,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:16:28.204000+00:00,2026-03-12T16:17:08.798000+00:00,40.18,0.011161,metric:ep_val_loss,improv-10_active_finished
b117c1f4b3f64ff186ac1433adeab7cd,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:16:31.494000+00:00,2026-03-12T16:17:12.708000+00:00,40.731,0.011314,metric:ep_val_loss,improv-10_active_finished
2c721f01c90c4fad8c65001305eb6c9e,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:17:09.203000+00:00,2026-03-12T16:17:37.615000+00:00,28.062,0.007795,metric:ep_val_loss,improv-10_active_finished
0a00c76b3ecf4f96b5fe19eef23384bb,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:17:13.158000+00:00,2026-03-12T16:19:04.999000+00:00,111.12,0.030867,metric:ep_val_loss,improv-10_active_finished
51498641f11c4725b29530a0bec1a887,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:17:38.006000+00:00,2026-03-12T16:18:56.432000+00:00,78.149,0.021708,metric:ep_val_loss,improv-10_active_finished
efb80cef6d274f888bc0087be9d3134b,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:17:39.804000+00:00,2026-03-12T16:18:13.929000+00:00,33.825,0.009396,metric:ep_val_loss,improv-10_active_finished
fe0c7752a94f4059b8587e472a0dfe99,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:18:14.097000+00:00,2026-03-12T16:19:20.012000+00:00,65.429,0.018175,metric:ep_val_loss,improv-10_active_finished
8408cca6d00547d9a1e06e056de3d033,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:18:56.709000+00:00,2026-03-12T16:19:22.518000+00:00,25.475,0.007076,metric:ep_val_loss,improv-10_active_finished
843c8442fbb14612a67b76ccb4cf6044,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:19:05.239000+00:00,2026-03-12T16:20:18.022000+00:00,72.321,0.020089,metric:ep_val_loss,improv-10_active_finished
8b23135d673e45b1ac8a8ef3139579cc,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:19:20.601000+00:00,2026-03-12T16:20:04.510000+00:00,43.664,0.012129,metric:ep_val_loss,improv-10_active_finished
2263dc168a2641d3b3d2bbd21368a136,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:19:23.112000+00:00,2026-03-12T16:20:16.411000+00:00,52.979,0.014716,metric:ep_val_loss,improv-10_active_finished
b50b6b85bdce41018d100c28f6d8a092,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:20:04.898000+00:00,2026-03-12T16:20:51.903000+00:00,46.767,0.012991,metric:ep_val_loss,improv-10_active_finished
db91809b17b34edf8c59ef84c4d2567b,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:20:17.043000+00:00,2026-03-12T16:20:55.910000+00:00,38.557,0.010710,metric:ep_val_loss,improv-10_active_finished
8433f1b799ca46f4a748fd1c829a063c,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:20:18.403000+00:00,2026-03-12T16:21:21.506000+00:00,62.363,0.017323,metric:ep_val_loss,improv-10_active_finished
0d10af4cb42f46db8bdaaabc375d94ef,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:20:52.098000+00:00,2026-03-12T16:21:41.705000+00:00,49.384,0.013718,metric:ep_val_loss,improv-10_active_finished
998ad4246eef44bf9d28314c09e2b536,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:20:56.516000+00:00,2026-03-12T16:23:39.099000+00:00,161.33,0.044814,metric:ep_val_loss,improv-10_active_finished
8c4be93f0a274bef8b9f373a6a556b4a,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:21:21.730000+00:00,2026-03-12T16:22:15.818000+00:00,53.552,0.014876,metric:ep_val_loss,improv-10_active_finished
dbf072090eed408587863d68e1787654,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:21:26.801000+00:00,2026-03-12T16:21:49.174000+00:00,22.139,0.006150,metric:ep_val_loss,improv-10_active_finished
5ad0ddaacf9b4f8992a6743a19ab22a6,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:21:42.104000+00:00,2026-03-12T16:22:27.017000+00:00,44.614,0.012393,metric:ep_val_loss,improv-10_active_finished
7372bd5fa6f4415db3c843e6abaf710d,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:21:49.397000+00:00,2026-03-12T16:22:14.908000+00:00,25.126,0.006979,metric:ep_val_loss,improv-10_active_finished
b8b20d1810e64a5ca2f812fbc2bf91d3,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:22:15.505000+00:00,2026-03-12T16:22:40.211000+00:00,24.147,0.006707,metric:ep_val_loss,improv-10_active_finished
1d279d0770224ea49fc23295b80696f2,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:22:16.305000+00:00,2026-03-12T16:22:46.627000+00:00,29.912,0.008309,metric:ep_val_loss,improv-10_active_finished
adbf4903af1d43ea894b77b11ecebdfc,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:22:27.608000+00:00,2026-03-12T16:23:08.941000+00:00,41.112,0.011420,metric:ep_val_loss,improv-10_active_finished
130b3990f1b4481998fcb85e6332045a,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:22:40.507000+00:00,2026-03-12T16:23:27.822000+00:00,46.899,0.013028,metric:ep_val_loss,improv-10_active_finished
e5585f917cc040d0a1fbbfce7f059916,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:22:47.312000+00:00,2026-03-12T16:23:50.002000+00:00,61.991,0.017220,metric:ep_val_loss,improv-10_active_finished
a95433f8e21344afa673c8c9541a48d9,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:23:09.156000+00:00,2026-03-12T16:24:02.709000+00:00,53.236,0.014788,metric:ep_val_loss,improv-10_active_finished
4c6e291804d64e2d8fdea4e5fafe53d6,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:23:28.114000+00:00,2026-03-12T16:24:01.206000+00:00,32.579,0.009050,metric:ep_val_loss,improv-10_active_finished
133751e07069465c8d57ac16635513e5,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:23:39.299000+00:00,2026-03-12T16:24:13.455000+00:00,33.945,0.009429,metric:ep_val_loss,improv-10_active_finished
aa991e57fabc4f918d43195a05df1407,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:23:50.700000+00:00,2026-03-12T16:24:18.212000+00:00,27.093,0.007526,metric:ep_val_loss,improv-10_active_finished
ba947d03aae74e359158f0f6cf5b0568,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:24:02.109000+00:00,2026-03-12T16:33:05.192000+00:00,542.862,0.150795,metric:ep_val_loss,improv-10_active_finished
aad1749fc3944b158ad9063f7993fbf6,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:24:03.203000+00:00,2026-03-12T16:24:39.747000+00:00,36.34,0.010094,metric:ep_val_loss,improv-10_active_finished
e4db7b656108440e9e818a8791d942f5,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:24:13.694000+00:00,2026-03-12T16:24:41.893000+00:00,27.992,0.007776,metric:ep_val_loss,improv-10_active_finished
feb8b7a11d0a4d4383bd9a3197ef3b59,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:24:18.801000+00:00,2026-03-12T16:25:12.907000+00:00,53.437,0.014844,metric:ep_val_loss,improv-10_active_finished
bcc1c71dfd5a4439ab4197bf90a167e8,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:24:39.905000+00:00,2026-03-12T16:25:18.416000+00:00,38.219,0.010616,metric:ep_val_loss,improv-10_active_finished
7d4e6f27f29f47548c5160367e714bef,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:24:42.059000+00:00,2026-03-12T16:25:13.313000+00:00,30.946,0.008596,metric:ep_val_loss,improv-10_active_finished
a58a54bff1304bc48abb0f78bc7999c9,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:25:13.202000+00:00,2026-03-12T16:25:38.904000+00:00,25.362,0.007045,metric:ep_val_loss,improv-10_active_finished
7c6f762a5a50434faca8f9c058dc7500,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:25:13.778000+00:00,2026-03-12T16:25:43.115000+00:00,29.136,0.008093,metric:ep_val_loss,improv-10_active_finished
8ba1341a459745019cb731eb9ad7d29f,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:25:18.800000+00:00,2026-03-12T16:25:45.812000+00:00,26.827,0.007452,metric:ep_val_loss,improv-10_active_finished
6dd4ff189fb847da917c67c26a7fc609,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:25:39.200000+00:00,2026-03-12T16:26:17.971000+00:00,38.372,0.010659,metric:ep_val_loss,improv-10_active_finished
0b7b10d0140245d881f78e87d1fe8d71,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:25:43.300000+00:00,2026-03-13T18:10:11.491000+00:00,27.68,0.007689,metric:ep_val_loss,improv-10_active_finished
00ee09daa7284deda8890be6e9ff6e4e,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:25:46.119000+00:00,2026-03-12T16:26:23.210000+00:00,36.863,0.010240,metric:ep_val_loss,improv-10_active_finished
1dcfd1b9f5044cb08bd3010056773075,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:26:11.601000+00:00,2026-03-12T16:28:02.417000+00:00,110.428,0.030674,metric:ep_val_loss,improv-10_active_finished
b0bfd3a3917a4ef9b85b741deaa10430,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:26:18.169000+00:00,2026-03-13T18:11:00.062000+00:00,29.421,0.008172,metric:ep_val_loss,improv-10_active_finished
11ea090931a4410dbb5b97158158688f,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:26:23.702000+00:00,2026-03-12T16:26:54.708000+00:00,30.808,0.008558,metric:ep_val_loss,improv-10_active_finished
f443ff6171ad404e9a0de2715e63ab57,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:26:48.272000+00:00,2026-03-12T16:27:16.899000+00:00,28.337,0.007871,metric:ep_val_loss,improv-10_active_finished
654f6ddafc2545419dc77779afff3530,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:26:54.901000+00:00,2026-03-12T16:28:18.013000+00:00,82.908,0.023030,metric:ep_val_loss,improv-10_active_finished
5f584a23662a48eb9b13f30e2fee0897,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:27:17.064000+00:00,2026-03-12T16:27:46.612000+00:00,29.198,0.008111,metric:ep_val_loss,improv-10_active_finished
a8f9dce410c94e4995f6b380ecf3ff71,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:27:47.012000+00:00,2026-03-12T16:28:47.295000+00:00,59.488,0.016524,metric:ep_val_loss,improv-10_active_finished
3adc06660dd24a0c92ddb3cdd375762d,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:28:02.669000+00:00,2026-03-12T16:29:09.902000+00:00,67.035,0.018621,metric:ep_val_loss,improv-10_active_finished
3190b3f0572c4e3a89e6dbf92a75ffd9,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:28:18.396000+00:00,2026-03-12T16:28:58.373000+00:00,39.781,0.011050,metric:ep_val_loss,improv-10_active_finished
3c46227e90774ffab4ccdcbe3b253c7b,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:28:47.900000+00:00,2026-03-12T16:29:30.065000+00:00,41.628,0.011563,metric:ep_val_loss,improv-10_active_finished
d1fd943f4c4744539995b565b283d43d,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:28:58.498000+00:00,2026-03-12T16:29:40.945000+00:00,42.173,0.011715,metric:ep_val_loss,improv-10_active_finished
5b9495eb5cdd4711b35424996613bd77,improv-10-ETTh1_OT,improv-10,ETTh1_OT,TSMixer,baseline,train,FINISHED,active,false,2026-03-12T16:29:10.116000+00:00,2026-03-12T16:29:47.912000+00:00,37.538,0.010427,metric:ep_val_loss,improv-10_active_finished
05c611bc540b480088292d26a15bed45,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:29:30.495000+00:00,2026-03-12T16:29:58.200000+00:00,27.329,0.007591,metric:ep_val_loss,improv-10_active_finished
abab3eb31b7f426f93a94606efb94e73,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:29:41.157000+00:00,2026-03-12T16:30:11.549000+00:00,30.207,0.008391,metric:ep_val_loss,improv-10_active_finished
e08867eacb34480a9e71a42fbb349ede,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:29:58.399000+00:00,2026-03-12T16:30:41.198000+00:00,42.204,0.011723,metric:ep_val_loss,improv-10_active_finished
24968b2d0fdb409ba90a67598f2bfbbc,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:30:11.695000+00:00,2026-03-12T16:31:24.914000+00:00,73.03,0.020286,metric:ep_val_loss,improv-10_active_finished
0a94cba83f5f4ebbb87b5fe12899e91e,improv-10-ETTh1_OT,improv-10,ETTh1_OT,PatchTST,baseline,train,FINISHED,active,false,2026-03-12T16:30:41.595000+00:00,2026-03-12T16:31:13.508000+00:00,31.525,0.008757,metric:ep_val_loss,improv-10_active_finished
f5e8f0f71b684253892c375b629ef086,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:31:25.308000+00:00,2026-03-12T16:31:55.399000+00:00,29.872,0.008298,metric:ep_val_loss,improv-10_active_finished
c7a6932f4a2f40d18045c24edea2efed,improv-10-ETTh1_OT,improv-10,ETTh1_OT,DLinear,baseline,train,FINISHED,active,false,2026-03-12T16:31:55.602000+00:00,2026-03-12T16:32:30.149000+00:00,34.336,0.009538,metric:ep_val_loss,improv-10_active_finished
feba9e1efc3242b68bb496202e7bf124,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:33:05.336000+00:00,2026-03-12T16:33:21.177000+00:00,15.636,0.004343,metric:ep_val_loss,improv-10_active_finished
2ae1bc30cd884a9199a1c3d19a9ddf25,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:33:21.346000+00:00,2026-03-12T16:35:39.220000+00:00,137.508,0.038197,metric:ep_val_loss,improv-10_active_finished
3d4aebe69d3940549ccdae763762d4a1,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:35:39.397000+00:00,2026-03-12T16:35:59.290000+00:00,19.464,0.005407,metric:ep_val_loss,improv-10_active_finished
35cc8aa4d68044549fe83499c74e1407,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:35:59.438000+00:00,2026-03-12T16:36:20.064000+00:00,20.271,0.005631,metric:ep_val_loss,improv-10_active_finished
80d1f694820047fa9a07549666ff9831,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:36:20.213000+00:00,2026-03-12T16:36:37.309000+00:00,16.867,0.004685,metric:ep_val_loss,improv-10_active_finished
b832b1c33e244855bcc596ac9354fc44,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:36:37.498000+00:00,2026-03-12T16:39:30.792000+00:00,172.586,0.047941,metric:ep_val_loss,improv-10_active_finished
c86477c4fd1b4cc7ba1d530f223385b0,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:39:31.005000+00:00,2026-03-12T16:41:36.610000+00:00,125.234,0.034787,metric:ep_val_loss,improv-10_active_finished
23d9e2bf67b24dfaa175dce4b57e9cb0,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:41:37.016000+00:00,2026-03-12T16:44:06.759000+00:00,149.108,0.041419,metric:ep_val_loss,improv-10_active_finished
2a6dc1cc45694586b66ddce67a109bbe,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:44:06.998000+00:00,2026-03-12T16:48:21.224000+00:00,254.027,0.070563,metric:ep_val_loss,improv-10_active_finished
4537996d346443ab9513a944d7d7f1c9,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:48:21.408000+00:00,2026-03-13T18:10:44.015000+00:00,20.137,0.005594,metric:ep_val_loss,improv-10_active_finished
105cdaf6bbde4fa3934e1b14f4868247,improv-10-ETTh1_OT,improv-10,ETTh1_OT,GRU,baseline,train,FINISHED,active,false,2026-03-12T16:48:42.297000+00:00,2026-03-12T16:50:47.629000+00:00,125.135,0.034760,metric:ep_val_loss,improv-10_active_finished
