run_id,experiment_name,dataset,model_architecture,pipeline_method,pipeline_id,pipeline_kind,status,lifecycle_stage,start_time_iso,end_time_iso,evidence_duration_seconds,evidence_duration_hours,duration_source,data_config_signature,signature,best_model,backbone_current,tested,ledger_category
4cbcef84216346c0b10d48eac4c76ae2,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T19:57:03.580000+00:00,2026-03-30T19:59:13.008000+00:00,129.189,0.035886,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,e42af48b3d5fd799349cd023531baa0802b62192b0abc446ea0c526e473863bc,false,false,false,training_current_scope
7b8bb602a67a4bd0bfd96accfac27d44,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T19:59:13.250000+00:00,2026-03-30T20:00:19.683000+00:00,66.21,0.018392,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,e24d8041c07feb3d2aa2d5c4cb10123a8ddd17d478622dd06cc94ffd81fd667c,false,false,false,training_current_scope
0e62fa6b629d4e63a02085f3e19ff03d,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:00:19.847000+00:00,2026-03-30T20:00:56.218000+00:00,36.033,0.010009,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,ff8cbb23e6795f7d655948f363ed5b95316c8a7674fece792b7bfe67360b5126,false,false,false,training_current_scope
e751eb29274c488c8b40e89943a2f454,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:00:56.444000+00:00,2026-03-30T20:01:30.411000+00:00,33.756,0.009377,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,c95816b5ab6530bc42d48bcebffb6e3e715b32e95bcef565410f6a73c80ad0c2,false,false,false,training_current_scope
1df1fa8f6c4d4a10b7cbb96a08c95413,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:01:30.556000+00:00,2026-03-30T20:01:59.091000+00:00,28.323,0.007867,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f8d194b7c679895883623e4321b19ff2bb5bbb2f25c46418590423c94c4c63cb,false,false,false,training_current_scope
f2ebf935632f47b9a133367661be3678,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:01:59.284000+00:00,2026-03-30T20:02:31.202000+00:00,31.709,0.008808,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,febef3f8fc878e273793060030dbf763e544f4bf8fb5fe16ad4872498ba95b29,false,false,false,training_current_scope
477bf81f5ed04d51bc742bd4520109a9,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:02:31.334000+00:00,2026-03-30T20:03:57.470000+00:00,85.81,0.023836,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,39a1e5538411a572ffc9e9d0d9ca4870f171b493a99ee9bc14c21dc21fc90c4e,false,false,false,training_current_scope
639b706e7d074461a79c283a0ebbf080,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:03:57.695000+00:00,2026-03-30T20:04:27.354000+00:00,29.064,0.008073,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,9caadc8d127f7d254f43351910f8edc4e6faca7f473d478c019cc971263fb350,false,false,false,training_current_scope
7dc2bbc6093f4b0b9a312094b8ac10e4,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:04:27.946000+00:00,2026-03-30T20:05:33.604000+00:00,65.42,0.018172,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,0240a923c3b3865a800f51bcde3cd113b3a0f1a770e146d5adf2dc057386e94b,false,false,false,training_current_scope
73d0ddd3a9074437ad06232bf62962a4,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:05:33.774000+00:00,2026-03-30T20:06:14.358000+00:00,40.228,0.011174,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f3db5c1a7082b5ec4367237d44470f3bfc6cc6af5ebadbd2a9908e8fe3bdc96c,false,false,false,training_current_scope
a5e3234a8f714156825be06f07449bdc,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:06:14.553000+00:00,2026-03-30T20:07:09.205000+00:00,54.301,0.015084,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,07eb05608ca771643e1104ce4c0733504197bc6f9604dda860e950e3fd9edb33,false,false,false,training_current_scope
f0c2ad3abcb2489f96f673a2f29aa6e0,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:07:09.391000+00:00,2026-03-30T20:08:27.665000+00:00,78.044,0.021679,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,9e1584532fae946a15c9ba021d522b3108e9cd5981aa25d56dc8275346c26b78,false,false,false,training_current_scope
64a9b4a45699404294e7ede31c50d163,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:08:27.851000+00:00,2026-03-30T20:09:00.823000+00:00,32.673,0.009076,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,8c82d72a3b9818feecf54385ca7eacce1d25c200cf320b10c868b8b0f3330cca,false,false,false,training_current_scope
f755763812474b32a1e3e434edbe1dcb,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-30T20:09:01.017000+00:00,2026-03-30T20:09:35.678000+00:00,34.319,0.009533,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,1e385b3f19808486a03975fbfb88850119ef6d597b5c7d4ad5dc5cc5ef1dea61,false,false,false,training_current_scope
bf52554ed6b947d5be5f01e47cfccbb7,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-31T09:45:08.749000+00:00,2026-03-31T09:45:49.365000+00:00,40.039,0.011122,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f489ae21734c0a9a82270d706abafb7a646866ddc019e80849664b898507a5e6,false,false,false,training_current_scope
5f063d51650d46eb87b21537bd37fe1e,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,baseline,baseline,train,FINISHED,active,2026-03-31T09:45:49.560000+00:00,2026-03-31T09:47:06.840000+00:00,77.049,0.021403,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,eaf60c6ec5febef2f176a1c6da65a26f30aff977e8d5906504b445389c829307,false,false,false,training_current_scope
4d8b9da17ff84416bc46d37b47592a88,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix0.75_sev1.0_frac0.25,train,FINISHED,active,2026-04-18T17:46:01.309000+00:00,2026-04-18T17:46:35.210000+00:00,33.687,0.009357,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,1a1d43bed8a47ef1e0bc47c2f69cdf77b990af5f78728c7dac58563019156ad3,false,false,false,training_current_scope
6eb8cea8bd9f4514bd7b3e45cb13a791,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix0.75_sev1.0_frac0.1,train,FINISHED,active,2026-04-18T17:46:35.398000+00:00,2026-04-18T17:47:13.169000+00:00,37.56,0.010433,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,fcda411eb993cba8dc62017fe2d99cc099eb41d4049e13bbdfdde77fcb72970d,false,false,false,training_current_scope
0f907a8fc0fc4e0db603b40025c18509,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix1.0_sev1.0_frac0.1,train,FINISHED,active,2026-04-18T17:47:13.373000+00:00,2026-04-26T16:17:10.918000+00:00,30.567,0.008491,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,7fc938f52ca0db70c51296739440e73f889858cbcf14efeb84dadedd8d0b9374,false,false,false,training_current_scope
14b46f322ac44945af62d53450f567f1,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix1.0_sev1.0_frac0.1,train,FINISHED,active,2026-04-18T17:47:44.388000+00:00,2026-04-18T17:48:21.526000+00:00,36.931,0.010259,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d5eba45df715dcc95957ebe300239af358e94505ef08765aaedf7ba96c564ca9,false,false,false,training_current_scope
3ab06aa826624831ba7d75562941ee75,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix1.0_sev0.75_frac0.1,train,FINISHED,active,2026-04-18T17:48:21.784000+00:00,2026-04-18T17:48:55.261000+00:00,33.282,0.009245,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,7c06f65f6fe991533e467a461a644d51704bd8368d33e7bc6e70e3b9352cb38c,false,false,false,training_current_scope
167c8d13d91849758cc455c4d11d425a,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix0.75_sev0.75_frac0.1,train,FINISHED,active,2026-04-18T17:48:55.431000+00:00,2026-04-18T17:49:30.290000+00:00,34.65,0.009625,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f793acb60f8785a81fc0b1945f75dbd3344eccc8d35bdba8a1b74e7f9d40e0c7,false,false,false,training_current_scope
268d64b80ac342678bb036cd9076282b,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix0.75_sev0.75_frac0.25,train,FINISHED,active,2026-04-18T17:49:30.500000+00:00,2026-05-01T21:56:26.282000+00:00,32.965,0.009157,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,99876997ca6b8f504750310442dfb9c6a865a6b197323fd6defb43cc6c9612e8,true,true,true,training_current_scope
6b969a2329e84c8aaf7bbf5ee3c44cdf,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix1.0_sev1.0_frac0.25,train,FINISHED,active,2026-04-18T17:50:03.876000+00:00,2026-04-18T17:50:43.198000+00:00,39.125,0.010868,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5aaca9e9b18e9f4e3160e270d27b017641fd3cb6481d5c498f4d557fc937ebd,false,false,false,training_current_scope
16d5e0800aa842728c380dd21e364d46,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix0.75_sev1.0_frac0.1,train,FINISHED,active,2026-04-18T17:50:43.358000+00:00,2026-04-18T17:51:21.348000+00:00,37.774,0.010493,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f3382828bb70753112233f8b4257731ee1731658b9b41a2aa149b82f0a77af30,false,false,false,training_current_scope
4337def1166646329f346436a951e4c9,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix1.0_sev0.75_frac0.1,train,FINISHED,active,2026-04-18T17:51:21.614000+00:00,2026-04-18T17:52:14.006000+00:00,52.153,0.014487,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,c65ba89e17060aa4062d7d4fcf73816e7127e068d69c1d15964162c3ccbd9252,false,false,false,training_current_scope
aa2ef3b9ec9942cd8bdf12ec66ffeb77,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,train,FINISHED,active,2026-04-18T17:52:14.188000+00:00,2026-04-18T17:52:46.250000+00:00,31.848,0.008847,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d8390179f2fb4a3fa5bf6bd1d6ab69db1dd242aa9f6e0e98a3d75ec19170ae7d,false,false,false,training_current_scope
72f94bebcf5547f8a5b6ff22557d6383,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix0.75_sev1.0_frac0.25,train,FINISHED,active,2026-04-18T17:52:46.410000+00:00,2026-04-18T17:53:20.530000+00:00,33.914,0.009421,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,ab14f9be85cd9527812ca2ba109ffbbb965344578aa6392cf191fb3ff79e31cc,false,false,false,training_current_scope
df5a70d56d9a47039aa9c81f3a04af3e,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_simple_mix1.0_sev0.75_frac0.25,train,FINISHED,active,2026-04-18T17:53:20.709000+00:00,2026-04-18T17:53:54.240000+00:00,33.321,0.009256,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,455222a6fb16b59ad51d7a23c924a5dcbe960140e19d89e1d29c73c6745bca34,false,false,false,training_current_scope
9e24cb96fdca40fa8059fc82361cdb62,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix0.75_sev0.75_frac0.25,train,FINISHED,active,2026-04-18T17:53:54.468000+00:00,2026-04-18T17:54:31.207000+00:00,36.529,0.010147,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,3212fb35a9e3bf9309062f2a40f7c9bcbb41de3ef54a3b9aa4b7da61580e7b4b,false,false,false,training_current_scope
3b77dbd8268d4a31bc9b9b9129c83cc1,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix1.0_sev1.0_frac0.25,train,FINISHED,active,2026-04-18T17:54:31.381000+00:00,2026-04-18T17:55:19.594000+00:00,48.001,0.013334,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,924d8de1b5024a7a4434eac139959d621a4599063a08d396caefb7f4f259b740,false,false,false,training_current_scope
b0c40647fbf540d199bce53e01d9776a,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,fault_augmentation,fa_profholdout_varying_mix1.0_sev0.75_frac0.25,train,FINISHED,active,2026-04-18T17:55:19.768000+00:00,2026-04-18T17:56:01.246000+00:00,41.24,0.011456,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,656466fcab8e7ccf53b7b3e9785a960e7858f8da7aa019adb3a2943e2fd172e1,false,false,false,training_current_scope
7047cfe2dc5b43e18c025cfcbf1ff945,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,randomized_training,rt_spaceraw_std0.2_channelscontinuous,train,FINISHED,active,2026-03-31T16:27:19.684000+00:00,2026-04-26T16:18:43.178000+00:00,34.013,0.009448,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a7b836c0ef02f69326c2a5b1407a94c5a90ae0ec079b05f6d6d3d75657752b07,false,false,false,training_current_scope
f0420cde0ea04422bac35a2576b86fc4,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,randomized_training,rt_spaceraw_std0.1_channelscontinuous,train,FINISHED,active,2026-03-31T16:30:39.208000+00:00,2026-05-01T21:58:04.790000+00:00,32.393,0.008998,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,11f49c9f076acadd43fa79195d606a54b1f5d57a955e001328aee4d2836dd2c2,true,true,true,training_current_scope
2e063a37a47942898f100fa516461eeb,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,PatchTST,randomized_training,rt_spaceraw_std0.3_channelscontinuous,train,FINISHED,active,2026-04-17T17:27:50.421000+00:00,2026-04-18T09:20:21.907000+00:00,34.301,0.009528,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,7e60a968ff982e2ff8bcb5c07e582ddd68d072b03d0502e6917f66fe43cb2f54,false,false,false,training_current_scope
79ab6bd1ec374daaa22f567729e20a91,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:54:25.081000+00:00,2026-03-16T09:54:34.130000+00:00,8.837,0.002455,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,176ec8a987041578ee767cd9ced7aa5d99affde055db6a1d2385bb988aefb862,false,false,false,training_current_scope
91635014c94f444da9b61943f0bffb62,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:54:34.276000+00:00,2026-03-16T09:54:43.216000+00:00,8.802,0.002445,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,da07d31caa6c6c65f2d5c457e923615c2bfddbeed8ef07ddcae000caaf8696b8,false,false,false,training_current_scope
72adff4da08e491fa070ee8e0a2c611b,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:54:43.362000+00:00,2026-03-16T09:54:53.471000+00:00,9.977,0.002771,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,1d3adacbeb6e001ee97d21930846198c255326616e73e6b23c22152baa436048,false,false,false,training_current_scope
b30e6b05f43e4e568287b7d42f671f8f,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:54:53.614000+00:00,2026-03-16T09:55:02.241000+00:00,8.475,0.002354,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,e2cfd1723657cbb0a527edf028a60e188253d9c3915791d92e3295b872c459d4,false,false,false,training_current_scope
b82813ff79804b16b459b711ccdb3e56,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:55:02.393000+00:00,2026-03-16T09:55:11.300000+00:00,8.765,0.002435,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,26f5c36a3611742ce29c77fa4cd3b0d85ef6ad64568092fc64a8d00f500077fa,false,false,false,training_current_scope
c8736c9cfd0b4be2bbd208d141630a69,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:55:11.452000+00:00,2026-03-16T09:55:20.788000+00:00,9.201,0.002556,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a9876e488b2e312e1a917c9273b98f9f63b2f9cbcb757dda45773ef993009043,false,false,false,training_current_scope
192c1fdeecbf45daa871cff68d450001,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:55:20.918000+00:00,2026-03-16T09:55:29.851000+00:00,8.806,0.002446,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cab29d13528e8ec562dbc238c3c9a9ed8efb4aa2ef42f0dff032ebb59967e639,false,false,false,training_current_scope
2accda0b4aba4824be952a1fd0a49ed1,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:55:29.997000+00:00,2026-05-01T21:58:18.220000+00:00,9.06,0.002517,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d3caa65c8cb25efc77fe50e4cb7945cd0537f7f1cc7b19a9b161be2ad64371fb,true,true,true,training_current_scope
1843b96be18f4c2c9159c1987f252e4f,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:55:39.328000+00:00,2026-03-16T09:55:48.220000+00:00,8.739,0.002428,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,bd81deb76bb1448b0662e59f51d5961dffa725c7ce73accc7cba443516763d59,false,false,false,training_current_scope
fbf83a2d68554cfebb7271ebbd8174b9,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,SeasonalNaive,baseline,baseline,train,FINISHED,active,2026-03-16T09:55:48.369000+00:00,2026-03-16T09:55:57.350000+00:00,8.829,0.002453,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,1d88340d028630cf02c932ce4a2ddbdc410309289097a733e56afeb9babffa64,false,false,false,training_current_scope
6e2bf2c7c859459cbe9c669bb3c59836,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.25_ainit1.5_slo0.001_sinit1.0,train,FINISHED,active,2026-04-03T08:16:45.147000+00:00,2026-04-03T08:19:20.429000+00:00,155.032,0.043064,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,6dfb80a24f5529363e838b46c589a1bafb8b3c5201e39cbd38eac9eba27bfc0d,false,false,false,training_current_scope
fa2ef8fdc8ef4363b21bf42a5688eab1,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.25_ainit1.9_slo0.01_sinit1.0,train,FINISHED,active,2026-04-03T08:19:20.630000+00:00,2026-04-03T08:20:19.827000+00:00,58.902,0.016362,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,d930e8ddd1ff20ed566330ef76d8afeea39fcf317c82c037ac9e7b1e000353fd,false,false,false,training_current_scope
f277182873f644c5b600e7b7e5a25daa,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.001_ainit1.9_slo0.01_sinit0.1,train,FINISHED,active,2026-04-03T08:20:19.990000+00:00,2026-04-03T08:24:07.857000+00:00,227.608,0.063224,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,649dfd1cd3916e45b1dd7bcece1fe153c473b483a3242a1219a03a5f319373ec,false,false,false,training_current_scope
2cb32c2cb00344b3867e71b6606e7d84,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.001_ainit1.5_slo0.01_sinit1.0,train,FINISHED,active,2026-04-03T08:24:08.024000+00:00,2026-04-03T08:26:59.769000+00:00,171.489,0.047636,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,27d073567f6f047d5b28d28ebdefab0baabb52afb5a2bb116da83b2817124e92,false,false,false,training_current_scope
c08b1fc3beb64496bb685a9470553b14,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.001_ainit1.0_slo0.01_sinit0.1,train,FINISHED,active,2026-04-03T08:26:59.971000+00:00,2026-04-26T16:19:04.975000+00:00,77.828,0.021619,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,74d42c87ccd6501e6b97c3a858be314ed7f934eb7e1aa53b962619c102727fe8,false,false,false,training_current_scope
43dbc780316f4b9b8cb3c8b36bc93f48,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.5_ainit1.9_slo0.01_sinit1.0,train,FINISHED,active,2026-04-03T08:28:18.175000+00:00,2026-04-03T08:29:08.628000+00:00,50.185,0.013940,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,acf1f8984866a34c2079e524dfa73380d4e7d5c388982ef0bddfad4cb223402a,false,false,false,training_current_scope
09db76de543749ec81c4f28e5f84ba30,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.25_ainit1.9_slo0.001_sinit0.1,train,FINISHED,active,2026-04-03T08:29:08.797000+00:00,2026-04-03T08:32:42.616000+00:00,213.552,0.059320,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,fe31ea0ad2e9c26c3e8fc888824bc1e61600f58d9cd0d38884854605970f1d93,false,false,false,training_current_scope
d82adc63ab794505ac07cf460c01d10a,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.5_ainit1.9_slo0.001_sinit1.0,train,FINISHED,active,2026-04-03T08:32:42.832000+00:00,2026-04-03T08:33:48.662000+00:00,65.554,0.018209,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5c2a15aa06396572f986619c09752320a1ec579c4ccb51ec40b7d738146df58,false,false,false,training_current_scope
3a1a670cacfb470fa8514705b24a4d82,improv-11-BeijingAir_Tiantan,BeijingAir_Tiantan,TSMixer,adaptive_robust_loss,arl_alo0.25_ainit1.5_slo0.001_sinit0.1,train,FINISHED,active,2026-04-03T08:33:48.851000+00:00,2026-04-03T08:36:01.879000+00:00,132.77,0.036881,metric:ep_val_loss,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,793ef5d667b885e0ace4035092aea55fae37023d4d9155572a2e5eb84909ad37,false,false,false,training_current_scope
