,dataset,data_config_signature,run_id,model,loader_kind,model_architecture,pipeline_id,pipeline_method,pipeline_kind,stage,robustness_method,base_pipeline_method,backbone_run_id,backbone_run_ids,backbone_architecture,eval_data_seed,test_metric,MSE_val,MSE_pert_ws_val,MSE_pert_mean_val,MSE_test_improved,best_val_loss,robustness_scoring_semantics,perturbation_channel_fraction_max,perturbation_scenarios_signature,perturbation_scenarios_count,D_w_improved,D_w_CI_lo,D_w_CI_hi,D_mean_improved,D_mean_CI_lo,D_mean_CI_hi,err_pert_ws_improved,err_pert_ws_CI_lo,err_pert_ws_CI_hi,err_pert_mean_improved,err_pert_mean_CI_lo,err_pert_mean_CI_hi,MSE_w_improved,worst_scenario_improved,n_test_samples,selection_pool,mCE_snaive_improved,relative_mCE_snaive_improved,mPC,rPC,rho_eff,rho_eff_status,selection_metric,selection_value,MSE_test_baseline,MSE_w_baseline,D_w_baseline,D_mean_baseline,err_pert_ws_baseline,err_pert_mean_baseline,mCE_snaive_baseline,relative_mCE_snaive_baseline,matched_baseline_run_id,worst_scenario_baseline,architecture_family,delta_MSE_test,pct_change_MSE_test,delta_MSE_w,pct_change_MSE_w,delta_D_w,pct_change_D_w,delta_D_mean,pct_change_D_mean,delta_err_pert_ws,pct_change_err_pert_ws,delta_err_pert_mean,pct_change_err_pert_mean,delta_mCE_snaive,pct_change_mCE_snaive,delta_relative_mCE_snaive,pct_change_relative_mCE_snaive,delta_err_clean,tau_mean,tau_mean_status,tau_mean_base_run_id
64,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,1026cf427efa4ad6a681379f8bcaf1d8,ModernTCN,ModernTCN,ModernTCN,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,ModernTCN,74851880,MSE,0.4267622232437134,0.5424001666605472,0.46109688641813895,0.6242102585107088,0.4267622232437134,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2196580262273378,1.2145402949652344,1.2246826474117976,1.0790010608280722,1.0777816861881886,1.080231619984919,0.7613230518460273,0.7569347316463292,0.7657696777436137,0.6735235311128198,0.6702484026518837,0.6767756272017583,0.7613230518460273,missing_data,10000,winner_pool,0.48840433393232774,0.4881693442281039,0.6735235311128198,0.9267831481394067,0.0508057104786892,computed,best_val_loss,0.4267622232437134,0.5749438916027546,0.7275815823048353,1.2654827591551185,1.1113679660095408,0.7275815823048353,0.6389742233801634,0.4631872908029975,0.4643165023024144,a0a6f9b2a8754ae0aaf937850b4287bf,missing_data,Convolution,0.04926636690795416,8.568899961805963,0.03374146954119206,4.637482635872354,-0.045824732927780776,-3.621126609292963,-0.032366905181468564,-2.9123482205164355,0.03374146954119206,4.637482635872354,0.03454930773265641,5.406995535733996,0.025217043129330263,5.444243317991979,0.023852841925689483,5.1371945230053155,0.04926636690795416,-0.03454930773265641,computed:matched_baseline,a0a6f9b2a8754ae0aaf937850b4287bf
65,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,6a448cc510df4c5f9dde75af206b06ae,GRU,GRU,GRU,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,GRU,74851880,MSE,0.4057559370994568,0.6982388074596723,0.4938434248243769,0.6381544421136379,0.4057558476924896,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.531201708814832,1.5136403173371369,1.5486551317861617,1.1755636959122517,1.172372617651497,1.1786090323880123,0.9771431722521782,0.965872670999989,0.988170736753866,0.7501911945339292,0.7470865276737512,0.7532160372188316,0.9771431722521782,missing_data,10000,winner_pool,0.5414655635066115,0.5452639841563822,0.7501911945339292,0.8506557351824207,-0.012243230787112203,computed,best_val_loss,0.4057558476924896,0.7261284965008498,0.9322147336065769,1.2838151072418158,1.0707892546119862,0.9322147336065769,0.7775305915206671,0.5631296242329982,0.5622702145755886,130478b6c656458bac702a6d267e7918,missing_data,Recurrent,-0.08797405438721184,-12.115493994678792,0.044928438645601254,4.819537497737343,0.24738660157301617,19.269644061480818,0.10477444130026559,9.784786394614308,0.044928438645601254,4.819537497737343,-0.02733939698673782,-3.516182808096127,-0.021664060726386714,-3.8470824112465944,-0.017006230419206347,-3.024565409719053,-0.08797405438721184,0.02733939698673782,computed:matched_baseline,130478b6c656458bac702a6d267e7918
66,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,c482e008db7145da86be3e190630c6ab,TSMixer,TSMixer,TSMixer,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,TSMixer,74851880,MSE,0.38379040360450745,0.6590288245081901,0.48137109613729023,0.53004361320436,0.38379040360450745,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.636326301672437,1.619216487293866,1.6538822622939164,1.2473172097274443,1.243803512738067,1.250923542887989,0.8673243053197861,0.8578198804216086,0.877005750669688,0.6611325206559151,0.6576179821974506,0.6648715323750908,0.8673243053197861,stuck_sensor,10000,winner_pool,0.47703191259919925,0.4829389153570529,0.6611325206559151,0.801720678750607,-0.030091354117408042,computed,best_val_loss,0.38379040360450745,0.6308187228739262,0.8136501274675131,1.2898319247098935,1.1133019834513824,0.8136501274675131,0.7022917353738098,0.5088025175177868,0.5100733698592473,892bc9a58a1a4da6b051823d2ca08e2a,missing_data,Fully Connected,-0.10077510966956615,-15.975288306353397,0.05367417785227302,6.596714735279886,0.3464943769625435,26.86352929591786,0.13401522627606188,12.037634735958797,0.05367417785227302,6.596714735279886,-0.04115921471789474,-5.860700424729741,-0.031770604918587575,-6.24419176885793,-0.027134454502194427,-5.319715967466028,-0.10077510966956615,0.04115921471789474,computed:matched_baseline,892bc9a58a1a4da6b051823d2ca08e2a
67,traffic,41f9af6ab1b86f6fe5ef4323c149934cbaf2f1c6c4b6bb60ffda29c7857cf618,35b18fd9052e48c79601794a0c3f0b42,DLinear,DLinear,DLinear,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,DLinear,74851880,MSE,0.5075647234916687,0.685144504164656,0.5716709841911992,0.6769272307246923,0.5075647234916687,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3117161778514839,1.302470773068249,1.3218030169579609,1.123620768006325,1.1215579985755473,1.1255611735361224,0.887936399769783,0.8805985679659992,0.8958289111921935,0.7606094948712736,0.7563476209505321,0.7648041282973764,0.887936399769783,stuck_sensor,10000,winner_pool,0.5510273401677148,0.5529081774389946,0.7606094948712736,0.8899799901120827,0.014964883118401273,computed,best_val_loss,0.5075647234916687,0.6844583657115698,0.8056163526445628,1.177012938993062,1.081284797759741,0.8056163526445628,0.7400944255433977,0.5371186200140929,0.537079154960024,8a356407910a4d0fbf91309723d1cc26,missing_data,Fully Connected,-0.007531134986877519,-1.1003057839826496,0.08232004712522023,10.218269137039199,0.13470323885842195,11.444499409977682,0.042335970246583976,3.915339449356702,0.08232004712522023,10.218269137039199,0.020515069327875946,2.7719529589502336,0.013908720153621879,2.5895062348158664,0.015829022478970556,2.947242009448076,-0.007531134986877519,-0.020515069327875946,computed:matched_baseline,8a356407910a4d0fbf91309723d1cc26
68,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b22e34592bd842199e36a43e45786935,RandomizedSmoothing,RandomizedSmoothing,ModernTCN,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,bffc3cf719dd48b497ad3b9b0a32a8da,,ModernTCN,1806770612,MSE,0.2210831642150879,,,0.3084084052595426,0.21666859090328217,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.4925139905467752,1.4404597668495522,1.5421013126642582,1.1794718347497908,1.161836428446075,1.1994923718205388,0.460303859652087,0.43650115385591126,0.48416352154836695,0.36375902760372975,0.3440842810444941,0.3859165409873141,0.460303859652087,noise,10000,winner_pool,0.8984245405784004,0.9005075109197762,0.36375902760372975,0.8478371170364883,-0.007701260480841854,computed,MSE_val,0.2210831642150879,0.30107381857188886,0.45220457396311686,1.5019724269220764,1.185675259459173,0.45220457396311686,0.3569757779515883,0.8814635990317445,0.883896666124881,bffc3cf719dd48b497ad3b9b0a32a8da,noise,Convolution,0.0073345866876537436,2.436142313019632,0.008099285688970115,1.7910667329142753,-0.009458436375301194,-0.6297343550230103,-0.006203424709382288,-0.5231976175510217,0.008099285688970115,1.7910667329142753,0.006783249652141443,1.900198856926747,0.01696094154665584,1.924179463030216,0.016610844794895163,1.8792745160720299,0.0073345866876537436,-0.006783249652141443,computed:lineage,bffc3cf719dd48b497ad3b9b0a32a8da
69,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,cbf1633413d840079faaf3c8bcb2a434,RandomizedSmoothing,RandomizedSmoothing,GRU,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,a821a9e98c12454bb58f62ed3ab0772a,,GRU,1806770612,MSE,0.20951959490776062,,,0.2829824990930196,0.20813137292861938,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2513725227309727,1.2264219710469833,1.2957875839004827,1.123591441474896,1.1108552285876325,1.1380596083307593,0.3541165237787471,0.33681386918259404,0.37884441481852127,0.31795671406809434,0.2996335810352699,0.3376167722855774,0.3541165237787471,attenuation,10000,winner_pool,0.7900606046760177,0.789083850752327,0.31795671406809434,0.8900032192193791,0.012919997366283631,computed,MSE_val,0.20951959490776062,0.2811948516822071,0.3518058420284884,1.251110537493348,1.1246824613735664,0.3518058420284884,0.31625491791551963,0.7857555758317323,0.7848445836573233,a821a9e98c12454bb58f62ed3ab0772a,attenuation,Recurrent,0.0017876474108124984,0.635732624590443,0.0023106817502586696,0.6568059634642326,0.0002619852376246623,0.02094021509478776,-0.0010910198986704422,-0.09700692738979744,0.0023106817502586696,0.6568059634642326,0.0017017961525747083,0.5381089925151156,0.004305028844285408,0.5478839701173587,0.004239267095003663,0.540140963354676,0.0017876474108124984,-0.0017017961525747083,computed:lineage,a821a9e98c12454bb58f62ed3ab0772a
70,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,a4ae224a5b37421ba166660aa19a795b,RandomizedSmoothing,RandomizedSmoothing,PatchTST,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,bf9287ea69da4512a922e1e6f4087986,,PatchTST,1806770612,MSE,0.23288732767105103,,,0.33809411054342925,0.23080633580684662,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3824695018467599,1.341829506700021,1.423196587985272,1.1651961358691332,1.149436207835383,1.1844074611923638,0.467404796580298,0.4464136715987718,0.49111081200444545,0.3939459511653154,0.37341733973418784,0.4162214563132728,0.467404796580298,noise,10000,winner_pool,0.9752970136828445,0.9768500994921594,0.3939459511653154,0.8582246106180985,-0.008872043788907324,computed,MSE_val,0.23288732767105103,0.33783586047456626,0.4649167884752693,1.3761617485550213,1.1616686297558902,0.4649167884752693,0.3924533211198915,0.9716633042498545,0.9729410040395519,bf9287ea69da4512a922e1e6f4087986,noise,Attention,0.0002582500688629863,0.07644246780084747,0.002488008105028694,0.5351512715185678,0.006307753291738605,0.458358423227632,0.0035275061132429286,0.3036585496833283,0.002488008105028694,0.5351512715185678,0.0014926300454238817,0.38033314157326104,0.0036337094329900177,0.37396795959021234,0.003909095452607536,0.4017813450535408,0.0002582500688629863,-0.0014926300454238817,computed:lineage,bf9287ea69da4512a922e1e6f4087986
71,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,55e8def8826e447193b8dc52cb805d2d,RandomizedSmoothing,RandomizedSmoothing,TSMixer,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,f26ecf129f89445c806cd2def2c60008,,TSMixer,1806770612,MSE,0.2167016565799713,,,0.35371508117720657,0.21481704711914062,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1606313184243573,1.1264187571762245,1.2032388041381101,1.070190340147552,1.0599589359168669,1.0814850961329292,0.4105328010132798,0.3874275438151021,0.4386290771602648,0.37854246304035366,0.35813157702327253,0.40253741733855747,0.4105328010132798,attenuation,10000,winner_pool,0.9423702585313811,0.9369999550941561,0.37854246304035366,0.9344132183646187,0.021647594120568714,computed,MSE_val,0.2167016565799713,0.3588569508749817,0.4136588330385654,1.1527123329503948,1.0680960448067403,0.4136588330385654,0.3832936898809747,0.9543260634722408,0.9487235374894833,f26ecf129f89445c806cd2def2c60008,attenuation,Fully Connected,-0.005141869697775137,-1.4328466218190816,-0.0031260320252855522,-0.755702955095392,0.007918985473962525,0.686987138733364,0.002094295340811847,0.19607743620011117,-0.0031260320252855522,-0.755702955095392,-0.0047512268406210145,-1.2395786745397315,-0.011955804940859682,-1.2528008401404673,-0.011723582395327226,-1.235721675710737,-0.005141869697775137,0.0047512268406210145,computed:lineage,f26ecf129f89445c806cd2def2c60008
72,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,b5e0ca11d169491caef03e3501299c11,RandomizedSmoothing,RandomizedSmoothing,DLinear,rs_backbonebaseline_std0.25_samples30_alpha0.25,randomized_smoothing,wrap,improve,randomized_smoothing,baseline,e765a57955e6486ca3ea08dd793c8c4b,,DLinear,1806770612,MSE,0.2306351512670517,,,0.33267532830146085,0.22663713991641998,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6271961280371914,1.5616463321686331,1.6906755791887256,1.2056666162362133,1.1826937055496471,1.2309776789205185,0.5413280061056386,0.5159865213287967,0.5676240176809506,0.4010955373784937,0.3805790378862803,0.424224440122203,0.5413280061056386,noise,10000,winner_pool,0.9878554234914116,0.9916844533955591,0.4010955373784937,0.829416678320038,-0.02128917349193382,computed,MSE_val,0.2306351512670517,0.32909293177820803,0.5356411696031719,1.6276289092837974,1.206105177870259,0.5356411696031719,0.39692068901820055,0.9775175525953195,0.9813276019228063,e765a57955e6486ca3ea08dd793c8c4b,noise,Fully Connected,0.0035823965232528177,1.088566838520607,0.005686836502466708,1.0616877165509484,-0.0004327812466060621,-0.026589675578845427,-0.0004385616340456533,-0.03636180675553235,0.005686836502466708,1.0616877165509484,0.0041748483602931374,1.0518092091948632,0.010337870896092172,1.057563710098608,0.010356851472752782,1.0553918439122307,0.0035823965232528177,-0.0041748483602931374,computed:lineage,e765a57955e6486ca3ea08dd793c8c4b
73,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,7c2a137a453746cdbe3d1b60a3bb7b4a,Ensemble,Ensemble,ModernTCN,ensemble_top5_mean,ensemble,wrap,improve,ensemble,baseline,,"bffc3cf719dd48b497ad3b9b0a32a8da,8c79c2c5d61249e0bcf7bd2d5f117bf2,2c1f1166701c4a1e871d89d626c7c066,f80e398bc1f241eeb62c3c54a2b88b22,7c50625d8dc34dcba6044c761c69d0f9",ModernTCN,1806770612,MSE,0.21152110397815704,,,0.29643079135019795,0.21666859090328217,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.5181333088135582,1.4666897315376277,1.570387768932306,1.190002151145341,1.1724529161737889,1.2104557453095894,0.4500214581066975,0.42657843342372853,0.47309058457246794,0.35275327937245127,0.3338952034674099,0.37439454212993795,0.4500214581066975,noise,10000,winner_pool,0.8708630899727949,0.8735315880505188,0.35275327937245127,0.8403346153933675,-0.008518013289625037,computed,MSE_val,0.21152110397815704,0.30107381857188886,0.45220457396311686,1.5019724269220764,1.185675259459173,0.45220457396311686,0.3569757779515883,0.8814635990317445,0.883896666124881,bffc3cf719dd48b497ad3b9b0a32a8da,noise,Convolution,-0.00464302722169091,-1.5421557555932985,-0.0021831158564193376,-0.4827717325560265,0.016160881891481793,1.0759772684109488,0.004326891686167844,0.36493058716106525,-0.0021831158564193376,-0.4827717325560265,-0.004222498579137035,-1.182852966486055,-0.010600509058949603,-1.2026031557734063,-0.010365078074362266,-1.1726572201934111,-0.00464302722169091,0.004222498579137035,computed:matched_baseline,bffc3cf719dd48b497ad3b9b0a32a8da
74,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,c7c0c8ad29454524aedcf5df2111d3d2,Ensemble,Ensemble,GRU,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"a821a9e98c12454bb58f62ed3ab0772a,4717cbba34cd4d43a9ea89cd15a0fa84,24f76833b97a499c823ceb3115d02e04",GRU,1806770612,MSE,0.20092959702014923,,,0.28982737128363517,0.20813137292861938,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2594103620052266,1.2271742687846217,1.2945110174587806,1.1352748122491898,1.1218843083055456,1.1494243772862551,0.36501159458734617,0.3453884761701311,0.38704193935192344,0.32903371451870517,0.3110797636848047,0.3489982388063199,0.36501159458734617,noise,10000,winner_pool,0.8174375681558566,0.817213143870835,0.32903371451870517,0.8808439940800012,0.008653625201026527,computed,MSE_val,0.20092959702014923,0.2811948516822071,0.3518058420284884,1.251110537493348,1.1246824613735664,0.3518058420284884,0.31625491791551963,0.7857555758317323,0.7848445836573233,a821a9e98c12454bb58f62ed3ab0772a,attenuation,Recurrent,0.00863251960142808,3.0699422659359845,0.013205752558857753,3.7537047374524217,0.008299824511878606,0.6633965795306664,0.01059235087562338,0.9418081315758244,0.013205752558857753,3.7537047374524217,0.012778796603185538,4.040663363407081,0.031681992324124275,4.032041680466407,0.032368560213511643,4.124199986534444,0.00863251960142808,-0.012778796603185538,computed:matched_baseline,a821a9e98c12454bb58f62ed3ab0772a
75,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,f0f2eafeffce491ca7abf254bbfb2ac4,Ensemble,Ensemble,PatchTST,ensemble_top3_mean,ensemble,wrap,improve,ensemble,baseline,,"bf9287ea69da4512a922e1e6f4087986,1e50ae1bf6fe4c85abc469f9188a4804,3ff4282976f24583acdb0f2ed54cfe60",PatchTST,1806770612,MSE,0.22712843120098114,,,0.330867951849589,0.23080633580684662,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3683816365765744,1.329006873553727,1.4077349422768162,1.1646082722448656,1.1481360692111868,1.1856476088370054,0.45275362944267983,0.43141169688606823,0.4769913317445302,0.38533155374474726,0.3652848184995052,0.4086312248283694,0.45275362944267983,noise,10000,winner_pool,0.9540284480356098,0.9555087310896371,0.38533155374474726,0.8586578198284892,-0.007284928953663061,computed,MSE_val,0.22712843120098114,0.33783586047456626,0.4649167884752693,1.3761617485550213,1.1616686297558902,0.4649167884752693,0.3924533211198915,0.9716633042498545,0.9729410040395519,bf9287ea69da4512a922e1e6f4087986,noise,Attention,-0.006967908624977259,-2.0625130248722763,-0.012163159032589466,-2.6162012932420637,-0.0077801119784468575,-0.5653486580786035,0.0029396424889753803,0.2530534451630245,-0.012163159032589466,-2.6162012932420637,-0.00712176737514425,-1.814678839975622,-0.017634856214244654,-1.81491429563239,-0.017432272949914784,-1.791709145522469,-0.006967908624977259,0.00712176737514425,computed:matched_baseline,bf9287ea69da4512a922e1e6f4087986
76,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,353ebcf1101b470ca06070a21575ac8e,Ensemble,Ensemble,TSMixer,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"f26ecf129f89445c806cd2def2c60008,336096d7d0734f13af8aed161c7de890,4d2a2555ccb743fc82ea89a776e571cf,59d2f9644779474fa3bf6955e45a9ec5,ba620779250246b7bd8b22ff25ad1cf6,f9d0cce759e64d3f9ed0e6c8e3106b76,c042c8d758e3407ca30ea15c9d219758,573d4dde112c4d7f8337b764a190705d,60c9ca77c55d4670b97b3048434ce612,57bddc443784483d91bff04579c27cd4",TSMixer,1806770612,MSE,0.2067912369966507,,,0.3180907873567223,0.21481704711914062,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.19239710724387,1.157219471334606,1.236896458985903,1.0851489191070105,1.074167634162371,1.0983266042946764,0.3792905346850806,0.3558905814173571,0.40520157907207577,0.3451758740780452,0.3262573132310961,0.3670004472474591,0.3792905346850806,attenuation,10000,winner_pool,0.8584360422046686,0.8545828242298129,0.3451758740780452,0.9215325034124521,0.02038936780038464,computed,MSE_val,0.2067912369966507,0.3588569508749817,0.4136588330385654,1.1527123329503948,1.0680960448067403,0.4136588330385654,0.3832936898809747,0.9543260634722408,0.9487235374894833,f26ecf129f89445c806cd2def2c60008,attenuation,Fully Connected,-0.0407661635182594,-11.360003873092452,-0.03436829835348476,-8.308368058051503,0.03968477429347517,3.4427300861699845,0.01705287430027025,1.5965674981369087,-0.03436829835348476,-8.308368058051503,-0.0381178158029295,-9.944806504580427,-0.09589002126757218,-10.047930674625382,-0.09414071325967044,-9.922881591910961,-0.0407661635182594,0.0381178158029295,computed:matched_baseline,f26ecf129f89445c806cd2def2c60008
77,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,bf2cdbef5c834ef3aa8106834079827a,Ensemble,Ensemble,DLinear,ensemble_top10_mean,ensemble,wrap,improve,ensemble,baseline,,"e765a57955e6486ca3ea08dd793c8c4b,01b72671456f4ae5bb480533bfbfe512,b3a2a4ee28ec43e9a640c76aa4ca9271,7d6039eabeb446218f02a69511bf50d7,19cf78c7e2dc4e9095114bdeb5fd9b01,53850833cfe34b17a3429a2e91f18b63,3026c235ec6348ff832827cd550f2367,4122c88af17b47869ebd30414cf820b8,e4b2725a22f8449591387917571d7e73,34b375817aec4343990df54149f258f9",DLinear,1806770612,MSE,0.22642771899700165,,,0.3271511080876808,0.22663713991641998,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.6083681826327587,1.5440171868605332,1.6705821980853233,1.2027267557709596,1.1801331708026659,1.2277466325020028,0.5261794331612764,0.5014417931223039,0.5520226276132613,0.3934733908771708,0.3730469788258696,0.4164996242943744,0.5261794331612764,noise,10000,winner_pool,0.9693852303240734,0.9729756196858177,0.3934733908771708,0.8314440459578787,-0.019050112738533742,computed,MSE_val,0.22642771899700165,0.32909293177820803,0.5356411696031719,1.6276289092837974,1.206105177870259,0.5356411696031719,0.39692068901820055,0.9775175525953195,0.9813276019228063,e765a57955e6486ca3ea08dd793c8c4b,noise,Fully Connected,-0.0019418236905272557,-0.5900532958987847,-0.009461736441895519,-1.7664318911306272,-0.01926072665103873,-1.1833610561460224,-0.003378422099299394,-0.28011007342369704,-0.009461736441895519,-1.7664318911306272,-0.003447298141029731,-0.8685105706020926,-0.00813232227124605,-0.8319361887318185,-0.008351982236988631,-0.8510901171661549,-0.0019418236905272557,0.003447298141029731,computed:matched_baseline,e765a57955e6486ca3ea08dd793c8c4b
78,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,85060b2607b94afba7ae400723ffc861,ModernTCN,ModernTCN,ModernTCN,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,ModernTCN,1806770612,MSE,0.2166977822780609,0.37008357365671934,0.2459483402907366,0.30643752418840886,0.2166977822780609,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.482658114038014,1.4331169824532968,1.5291145194595557,1.17313982230011,1.1562022155744909,1.1924833197646125,0.4543420816836646,0.4309765723297461,0.4777971796357272,0.35949406267247563,0.3398575297574328,0.38157613142369906,0.4543420816836646,noise,10000,winner_pool,0.8880228346004926,0.8896668281491429,0.35949406267247563,0.8524133108356646,-0.005376928939218373,computed,best_val_loss,0.2166977822780609,0.30107381857188886,0.45220457396311686,1.5019724269220764,1.185675259459173,0.45220457396311686,0.3569757779515883,0.8814635990317445,0.883896666124881,bffc3cf719dd48b497ad3b9b0a32a8da,noise,Convolution,0.005363705616519998,1.7815250897478088,0.0021375077205477155,0.4726860017833559,-0.01931431288406249,-1.2859299237365116,-0.012535437159063134,-1.0572403412365183,0.0021375077205477155,0.4726860017833559,0.0025182847208873316,0.70544974657324,0.006559235568748045,0.7441300555069007,0.005770162024261838,0.6528095698741557,0.005363705616519998,-0.0025182847208873316,computed:matched_baseline,bffc3cf719dd48b497ad3b9b0a32a8da
79,BeijingAir_Tiantan,4c5e0908fb1a9097c1bed37a3c29e849947e6fbd5828b63bc6ba2909525a5089,83ca5bcbbe234ecba2323b66ed99090e,GRU,GRU,GRU,fa_profholdout_varying_mix0.75_sev0.75_frac0.1,fault_augmentation,train,train,fault_augmentation,baseline,,,GRU,1806770612,MSE,0.20871244370937347,0.260138238902781,0.2222080429142631,0.2989660075846943,0.20871244370937347,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2597794028954556,1.2276043988194074,1.2917401757231404,1.12282994297788,1.1104641383706049,1.1368827159811825,0.3766312185210845,0.3561932763020123,0.39929397050087817,0.33568798524864685,0.31666973603347554,0.35765033450324496,0.3766312185210845,noise,10000,winner_pool,0.8338495939402593,0.8327170104143184,0.33568798524864685,0.8906068156214997,0.011055454189493386,computed,best_val_loss,0.20871244370937347,0.2811948516822071,0.3518058420284884,1.251110537493348,1.1246824613735664,0.3518058420284884,0.31625491791551963,0.7857555758317323,0.7848445836573233,a821a9e98c12454bb58f62ed3ab0772a,attenuation,Recurrent,0.017771155902487235,6.31987242873541,0.024825376492596085,7.056556067817027,0.00866886540210765,0.6928936446715638,-0.0018525183956863422,-0.16471479366930603,0.024825376492596085,7.056556067817027,0.01943306733312722,6.144747870234962,0.04809401810852698,6.120735199062234,0.0478724267569951,6.0996059288468025,0.017771155902487235,-0.01943306733312722,computed:matched_baseline,a821a9e98c12454bb58f62ed3ab0772a
