dataset_order,dataset,dataset_label,backbone_order,backbone,backbone_label,scenario_order,scenario,scenario_label,scenario_group,D,D_CI_lo,D_CI_hi,err_pert,err_pert_CI_lo,err_pert_CI_hi,MSE_c,D_w,MSE_w,worst_scenario,is_worst_scenario,run_id,data_config_signature
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,1,attenuation,Attenuation,Value,1.1163291454790767,1.101514432261283,1.1315800526280455,0.37983014800034,0.3683720661275659,0.3912230676949909,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,false,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,2,noise,Noise,Value,1.2593600353792047,1.233293587266708,1.2872387775358762,0.428496300182608,0.4139483772604313,0.442584023173094,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,true,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,3,spike,Spike,Value,1.152177368242061,1.096149918198382,1.2181773660386457,0.3920274787004804,0.3694505661897151,0.4187613530126953,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,false,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,4,time_stretch,TimeStretch,Timing,1.012756782854255,1.0050337717791027,1.02171826663221,0.3445897298997734,0.3329185747006646,0.3560410694316454,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,false,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,5,time_compress,TimeCompress,Timing,1.00337651492291,1.0013065407588695,1.0053945657413697,0.3413981008259696,0.3296340485203403,0.3525940365394313,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,false,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,6,stuck_sensor,StuckSensor,Availability,1.0647431456090335,1.048285599572957,1.0838596630651416,0.3622780505345203,0.3496015481041654,0.3744275041990669,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,false,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,2,DLinear,DLinear,7,missing_data,MissingData,Availability,1.0259919704398344,1.015166731368618,1.0385480348932477,0.3490929924722877,0.3368011189860472,0.3605426751080985,0.3402492441755021,1.2593600353792047,0.428496300182608,noise,false,60fed0bc9ac241f78ae88438e7a81bd7,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,0,drift,Drift,Value,1.063679144443995,1.055286331308422,1.072394749806824,0.3676065480746038,0.3569701153985939,0.3780427482087122,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,true,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,1,attenuation,Attenuation,Value,1.0553979631765336,1.0482832542496074,1.063131889711485,0.3647445793356164,0.3540741802588577,0.3750347178916414,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,2,noise,Noise,Value,1.0185074271940866,1.0139008103935256,1.0236037103824966,0.3519952435420506,0.3415699489375943,0.3624302270025734,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,3,spike,Spike,Value,1.011209598119538,1.0073997860248511,1.015131486627531,0.3494731204295065,0.3388399426829228,0.3599174401775645,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,4,time_stretch,TimeStretch,Timing,1.0057758815634406,1.0024974998556038,1.0091643974871776,0.347595232913486,0.3367543362111648,0.3580942485599808,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,5,time_compress,TimeCompress,Timing,1.0012601799751062,0.9999334151457628,1.0027339923068608,0.3460346105381264,0.3354250007297922,0.3564858866636641,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,6,stuck_sensor,StuckSensor,Availability,1.0290703761374185,1.0214450350302955,1.0371526319883009,0.3556457891213533,0.3448579464274506,0.3661587958437261,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,3,GRU,GRU,7,missing_data,MissingData,Availability,1.033031040459336,1.0240723800738711,1.0437643996058728,0.3570145911205909,0.3452416900822063,0.3674299180546324,0.3455990934811067,1.063679144443995,0.3676065480746038,drift,false,207cb29892c64707a2a730092d2a5c23,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,0,drift,Drift,Value,1.1042956068485037,1.0935255583367465,1.1159036067889294,0.3705193463733012,0.3588548391562288,0.3814906154618001,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,1,attenuation,Attenuation,Value,1.097097447412333,1.0852039353221143,1.1107760149433892,0.3681041802594089,0.3571457256262119,0.3782744286036313,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,2,noise,Noise,Value,1.183148641445075,1.1648539910389428,1.202886965368547,0.3969765509995632,0.3842887804068303,0.4088264722536371,0.335525509723532,1.183148641445075,0.3969765509995632,noise,true,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,3,spike,Spike,Value,1.104313515477288,1.0717609107849424,1.1442762000076443,0.3705253551751026,0.3552690397993955,0.3867502390912065,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,4,time_stretch,TimeStretch,Timing,1.006233238565841,0.999696174992496,1.0134520608352082,0.3376169202705641,0.3264440019674636,0.3476512710651927,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,5,time_compress,TimeCompress,Timing,1.004189652204646,1.0009937527125556,1.0075117296652552,0.3369312449150602,0.3257886650069538,0.3471705154725397,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,6,stuck_sensor,StuckSensor,Availability,1.0455449097995524,1.0330434504173078,1.0594912906574792,0.3508069887993391,0.3389394697402151,0.362302343636266,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,4,ModernTCN,ModernTCN,7,missing_data,MissingData,Availability,1.0268899682609904,1.0166946449828278,1.0383919187442678,0.3445477800307504,0.3327084624043727,0.3550392072208633,0.335525509723532,1.183148641445075,0.3969765509995632,noise,false,0a3c1ca1f138463992a2135c0a32d428,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,0,drift,Drift,Value,1.2314879592027943,1.212911650995372,1.2519608863036684,0.4346193858212791,0.4230274362988924,0.4464156677182315,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,1,attenuation,Attenuation,Value,1.0784886528465372,1.068007742426029,1.0894113140851174,0.380622540734231,0.3692212920472104,0.3911989886113731,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,2,noise,Noise,Value,1.256385327503652,1.235247415297208,1.2787153360486725,0.4434062187242089,0.4311810680724628,0.4560427623838675,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,true,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,3,spike,Spike,Value,1.146647070038754,1.1243387451183984,1.1698595385768216,0.4046771562887414,0.3915055379168473,0.4174601908682394,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,4,time_stretch,TimeStretch,Timing,1.0019072350070184,0.9970356911488124,1.0070210665366717,0.3535952616301132,0.3423559750055847,0.3638175698547091,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,5,time_compress,TimeCompress,Timing,1.0002695546658649,0.9968951066143688,1.003380738690064,0.3530172879530466,0.3416866132857272,0.3632809478787298,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,6,stuck_sensor,StuckSensor,Availability,1.023261366183026,1.0142021661047884,1.0329770350575107,0.3611316076472285,0.3497339094519574,0.3720657647380274,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,5,TSMixer,TSMixer,7,missing_data,MissingData,Availability,1.0204893580004413,1.0103185946930575,1.0321612248818277,0.3601533045425953,0.3482663323537061,0.3702191832045748,0.3529221561391721,1.256385327503652,0.4434062187242089,noise,false,81269ff3e448446eb88faf6d72b2ac76,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,0,drift,Drift,Value,1.2020969749579795,1.1842467913516754,1.221097654368627,0.4255162356211512,0.4136868918618407,0.4370109059999589,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,true,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,1,attenuation,Attenuation,Value,1.1210948639340217,1.107804452156852,1.1355783041689422,0.3968432466041995,0.3859525244236328,0.4079658324249997,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,2,noise,Noise,Value,1.1912661562529967,1.1717175107634406,1.212541148129438,0.4216823609005194,0.4089695425987412,0.4341606083536919,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,3,spike,Spike,Value,1.1820953565451309,1.1263649413199983,1.2480754964325027,0.418436096871394,0.3963114390397502,0.4437550091420667,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,4,time_stretch,TimeStretch,Timing,1.012628528922492,1.0052771935712763,1.0212127333615446,0.3584485184523029,0.3480059339148233,0.3691145008515363,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,5,time_compress,TimeCompress,Timing,1.0024296768779264,0.9989920775915684,1.0059924370927245,0.3548383462115714,0.3441930095684271,0.3646840657396517,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,6,stuck_sensor,StuckSensor,Availability,1.0782130120574291,1.059149498543127,1.0999768893962247,0.3816640018617948,0.369146252345017,0.3946390988153856,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,6,PatchTST,PatchTST,7,missing_data,MissingData,Availability,1.0283510757297598,1.017755941650489,1.0401151729917293,0.3640139587380501,0.3524739733132742,0.3749111098323184,0.3539782933369628,1.2020969749579795,0.4255162356211512,drift,false,533ed0154c5c4e8195654b6e744969b6,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,0,drift,Drift,Value,1.1599573577847928,1.1456676674408794,1.1775815436316888,0.4656673556226398,0.4505488295620248,0.4811309020202711,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,true,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,1,attenuation,Attenuation,Value,1.0531611007773982,1.0406277257537335,1.0669151220420567,0.4227937704367127,0.4091507705200663,0.4366879969052766,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,2,noise,Noise,Value,1.028640737589151,1.0203508638086554,1.0375429617956358,0.4129500183296664,0.3987415351661912,0.4275775886225678,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,3,spike,Spike,Value,1.0531749952786014,1.0356968483283986,1.0750241155806548,0.4227993484138594,0.4065214503369469,0.4391071670072407,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,4,time_stretch,TimeStretch,Timing,1.0002913474268522,0.9890935903621076,1.0129439717470372,0.4015690951760746,0.3870102451486695,0.4158784790885166,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,5,time_compress,TimeCompress,Timing,0.994635108932064,0.9872785107410584,1.0018372813828949,0.3992983861668494,0.3853100174450252,0.4141486979622085,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,6,stuck_sensor,StuckSensor,Availability,1.0951412621204852,1.0731421142792612,1.1208349474993744,0.4396467957570399,0.4235102969734798,0.4557318575659825,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
2,Penmanshiel_Hourly_WT08,Penmanshiel WT08,7,Chronos2,Chronos2,7,missing_data,MissingData,Availability,1.0298775696302178,1.0140936033101078,1.0473839327402392,0.4134465471908763,0.3979187215003734,0.4283998203717819,0.4014521331300828,1.1599573577847928,0.4656673556226398,drift,false,5ee5587a822c45ed8fbf5dd85e911272,d379114cd53cbbe062e0e09b673d66d5a6d103c8d25daba8f040e64926c0f2d0
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,0,drift,Drift,Value,1.1142930034164265,1.1104401059284257,1.1180048157882372,0.7064576703891158,0.698683656982854,0.7136651185365767,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,1,attenuation,Attenuation,Value,1.0065848756875286,1.0035321573303029,1.0098971219329036,0.6381711131155491,0.6318322926418483,0.6446099621183797,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,2,noise,Noise,Value,1.1997892775747685,1.1951201186595066,1.204996058591001,0.7606619941025973,0.7535610021767021,0.7678444869345427,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,3,spike,Spike,Value,1.1164506466367934,1.1121377849900402,1.1209653423603774,0.7078256082639098,0.7002814718950168,0.7151229538262636,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,4,time_stretch,TimeStretch,Timing,1.1191049967681086,1.1120859014764284,1.1257864754791431,0.7095084564954043,0.7016302801986039,0.7168138301003725,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,5,time_compress,TimeCompress,Timing,1.1214205069097645,1.1132522367785245,1.129057274770415,0.7109764814183116,0.702635622963123,0.719377170936577,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,6,stuck_sensor,StuckSensor,Availability,1.2221935091091358,1.2121396674942757,1.233610379065644,0.7748661945849658,0.7660952361824737,0.783270706228353,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,false,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,1,SeasonalNaive,SeasonalNaive,7,missing_data,MissingData,Availability,1.287904387857477,1.2722298888313075,1.304984109602632,0.8165266502976417,0.8045276324312389,0.828731444042325,0.6339963261216879,1.287904387857477,0.8165266502976417,missing_data,true,5d0c98c7baa349728d577856828c860d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,0,drift,Drift,Value,1.1196123932944662,1.1158988885454373,1.1233669155880033,0.4902463213637471,0.4862478721867874,0.4944552126445994,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,1,attenuation,Attenuation,Value,1.1261540353298214,1.1214876802767118,1.130907572832582,0.4931107197597623,0.4890120045283064,0.4971982780886441,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,2,noise,Noise,Value,1.0465632140742849,1.0450660438880286,1.0482220344227835,0.4582601700797677,0.4545811464569345,0.4621772811936959,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,3,spike,Spike,Value,1.0253227877289133,1.023538413351154,1.0271714026211514,0.4489595934316516,0.4451853254645318,0.4528516518451273,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,4,time_stretch,TimeStretch,Timing,1.091623915667942,1.088209443390803,1.0949730624729703,0.4779909656003117,0.4742900346162542,0.4817844050144031,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,5,time_compress,TimeCompress,Timing,1.11138486004462,1.107405964474233,1.1152961466702842,0.4866437193080783,0.4826096425366402,0.4907300410250201,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,6,stuck_sensor,StuckSensor,Availability,1.2507785894272812,1.2406724980294024,1.2607403026116573,0.54768025611341,0.542018803274408,0.55314235665977,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,true,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,2,DLinear,DLinear,7,missing_data,MissingData,Availability,1.1806904905824611,1.173716561741752,1.187699268283385,0.5169906774379313,0.5124290778673254,0.5212930110144988,0.4378714672148228,1.2507785894272812,0.54768025611341,stuck_sensor,false,2c53c17080c14c5aaa939b6c45fbe0a3,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,3,GRU,GRU,0,drift,Drift,Value,0.9982363310549928,0.9962245947991556,1.0001780892304368,0.6632393766880036,0.6586756422260405,0.66721783993043,0.6644111780494452,1.0641139824735013,0.7070092246741057,missing_data,false,36598a0f6b774ca4a4d3b82906b8927d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,3,GRU,GRU,1,attenuation,Attenuation,Value,1.024865859081501,1.0231990281855403,1.0266413719919647,0.6809323327749968,0.6769206288982927,0.6846890455205739,0.6644111780494452,1.0641139824735013,0.7070092246741057,missing_data,false,36598a0f6b774ca4a4d3b82906b8927d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,3,GRU,GRU,2,noise,Noise,Value,1.0103589712751933,1.0094541448549168,1.0112142587399366,0.6712937943577767,0.6668468078777938,0.6751656876194477,0.6644111780494452,1.0641139824735013,0.7070092246741057,missing_data,false,36598a0f6b774ca4a4d3b82906b8927d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
3,ETTh1,ETTh1,3,GRU,GRU,3,spike,Spike,Value,1.00113490679294,1.0005019388419714,1.001777918110944,0.6651652228087187,0.6608585639173538,0.669069374761507,0.6644111780494452,1.0641139824735013,0.7070092246741057,missing_data,false,36598a0f6b774ca4a4d3b82906b8927d,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d
